2.000000 	 0.818595
0.000000 	 -1.000000


1.099750 	 -0.020019


1.099750 	 0.000000


2.000000 	 0.818595
1.099750 	 -0.020019


1.121241 	 0.009835


1.121241 	 0.000000


1.121241 	 0.009835
1.099750 	 -0.020019


1.114161 	 0.000006


1.114161 	 0.000000


