1.000000 1.123191
0.000000 -1.000000


0.470989 0
0.470989 -549781396


0.000000 -1.000000
0.470989 0.265158


0.372277 0
0.372277 1921636800


0.470989 0.265158
0.372277 0.029534


0.359904 0
0.359904 1712416768


0.372277 0.029534
0.359904 -0.001295


0.360424 0
0.360424 -1039138816


0.359904 -0.001295
0.360424 0.000005


0.360422 0
0.360422 -402653184


